agency_id,route_long_name,representative_route_id,route_ids,direction_count,route_desc,bidirectional_pair_flag
LTFRB,Guadalupe (ABC) - FTI via J.P. Rizal Extension,LTFRB_PUJ1370,LTFRB_PUJ1370|LTFRB_PUJ1371,2,"DBP Ave, Taguig City, Manila, Manila - Dr Jose P. Rizal Extension, Makati City, Manila",True
LTFRB,Guadalupe (ABC) - Pateros,LTFRB_PUJ1366,LTFRB_PUJ1366|LTFRB_PUJ1367,2,"B. Morcilla St, Pateros, Manila - Epifanio de los Santos Avenue, Makati City, Manila",True
LTFRB,Guadalupe (ABC) - Taguig via Tipas,LTFRB_PUJ1368,LTFRB_PUJ1368|LTFRB_PUJ1369,2,"Artemio Natividad Elementary School, M. Almeda, Taguig City, Manila - Epifanio de los Santos Avenue, Makati City, Manila",True
LTFRB,Guadalupe - Cartimar,LTFRB_PUJ1618,LTFRB_PUJ1618|LTFRB_PUJ1619,2,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue, Makati City, Manila",True
LTFRB,Guadalupe Cartimar GilPuyat Buendia,LTFRB_PUJ2215,LTFRB_PUJ2215,1,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue, Makati City, Manila",False
LTFRB,Guadalupe Cartimar via Roxas Blvd,LTFRB_PUJ2325,LTFRB_PUJ2325|LTFRB_PUJ2326,2,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue, Makati City, Manila",True
LTFRB,Guadalupe Delpan MRT,LTFRB_PUJ2327,LTFRB_PUJ2327,1,"Epifanio de los Santos Avenue, Makati City, Manila - Tejeron, Makati City, Manila",False
LTFRB,Guadalupe FTI v JP Rizal,LTFRB_PUJ2217,LTFRB_PUJ2217|LTFRB_PUJ2218,2,"DBP Ave, Taguig City, Manila, Manila - P.Burgos, Makati City, Manila",True
LTFRB,Guadalupe Mkt. - L. Guinto via P. Gil,LTFRB_PUJ1360,LTFRB_PUJ1360|LTFRB_PUJ1361,2,"Leon Guinto Sr. / Pedro Gil Intersection, Manila - Epifanio de los Santos Avenue, Makati City, Manila",True
LTFRB,Guadalupe Mkt. - L. Guinto via Pasig Line,LTFRB_PUJ1358,LTFRB_PUJ1358|LTFRB_PUJ1359,2,"Angel Linao / Pedro Gil - Tejeron, Makati City, Manila",True
LTFRB,Guadalupe Pateros,LTFRB_PUJ2219,LTFRB_PUJ2219|LTFRB_PUJ2220,2,"P Rosales, Pasig City - San Jose Street, Makati City, Manila",True
LTFRB,Guadalupe-Makati,LTFRB_PUJ1612,LTFRB_PUJ1612|LTFRB_PUJ1613,2,"Epifanio de los Santos Avenue, Makati City, Manila - Makati Ave / Ayala Avenue Intersection, Makati City, Manila",True
LTFRB,Gumaok (SJDM) - Novaliches TP,LTFRB_PUJ1364,LTFRB_PUJ1364|LTFRB_PUJ1365,2,"Dumalay, Quezon City - Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",True
LTFRB,H. Dela Costa II - SM Fairview via Quirino Highway,LTFRB_PUJ1248,LTFRB_PUJ1248|LTFRB_PUJ1249,2,"Quirino Highway, Quezon City - Dela Costa Avenue, Calcoocan City",True
LTFRB,HULO (MALABON) - DAANG BANGKO NAVOTAS,LTFRB_PUJ1934,LTFRB_PUJ1934|LTFRB_PUJ1935,2,"Navotas Shipyard, M. Naval, City of Navotas - Heath Centre, Don Bastilio Bautista Boulevard, Malabon City",True
LTFRB,HULO - P. VICTORINO/KALENTONG,LTFRB_PUJ1001,LTFRB_PUJ1001|LTFRB_PUJ1002,2,"Alchan, Mandaluyong City, Manila - Jose Rizal University, J Fabella St, Mandaluyong City, Manila",True
LTFRB,Heritage Homes - Monumento via NLEX,LTFRB_PUJ1374,LTFRB_PUJ1374|LTFRB_PUJ1375,2,"Lapu-lapu / Samson Road Intersection, Malabon City - Metrogate Market, Un named Road, Marilao",True
LTFRB,IBF Road/Litex Road - Lupang Pangako (Payatas) via Gravel Pit Road,LTFRB_PUJ1376,LTFRB_PUJ1376|LTFRB_PUJ1377,2,"Commonwealth Avenue / IBP Road Intersection, Quezon City - Payatas Road, Quezon City",True
LTFRB,IBP ROAD - LUPANG PANGAKO GRAVEL FIT ROAD,LTFRB_PUJ1932,LTFRB_PUJ1932|LTFRB_PUJ1933,2,"Batasan Road, Katarungan Street, Manila Gravel Pit Road, Quezon City - Payatas Road, Quezon City",True
LTFRB,IBP ROAD - LUPANG PANGAKO via LITEX ROAD,LTFRB_PUJ1930,LTFRB_PUJ1930|LTFRB_PUJ1931,2,"Commonwealth Avenue / IBP Road Intersection, Quezon City - Payatas Road, Quezon City",True
LTFRB,Imus Zapote,LTFRB_PUJ2329,LTFRB_PUJ2329|LTFRB_PUJ2330,2,"Emilio Aguinaldo Hwy / Holiday Ave Intersection, Imus, Manila - Roxas Blvd / C. Rivera Intersection, Parañaque City, Manila",True
LTFRB,"Jordan Plains - Philcoa via Marcos Ave., Welcome Rotonda",LTFRB_PUJ1378,LTFRB_PUJ1378|LTFRB_PUJ1379,2,"Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - Jordon Subd, Quezon City",True
LTFRB,KALENTONG JRC - P. VICTORINO via P CRUZ,LTFRB_PUJ1928,LTFRB_PUJ1928|LTFRB_PUJ1929,2,"Alchan, Mandaluyong City, Manila - Daang Bakal / New Panaderos Extension Intersection, Manila",True
LTFRB,KAMUNING PIER SOUTH via RODRIGUEZ,LTFRB_PUJ2223,LTFRB_PUJ2223|LTFRB_PUJ2224,2,"Padre Burgos St, Manila - Kamuning Rd / Scout Rallos Extension Intersection, Quezon City, Manila",True
LTFRB,KATIPUNAN - QUIRINO HIGHWAY,LTFRB_PUJ1744,LTFRB_PUJ1744|LTFRB_PUJ1745,2,"Katipunan Ave, Quezon City, Manila - Chowking, Quirino Highway, Quezon City",True
LTFRB,KATIPUNAN - UP CAMPUS,LTFRB_PUJ1742,LTFRB_PUJ1742|LTFRB_PUJ1743,2,"Katipunan Ave, Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila",True
LTFRB,KATIPUNAN - UP GATE,LTFRB_PUJ1740,LTFRB_PUJ1740|LTFRB_PUJ1741,2,"Katipunan Ave, Quezon City, Manila - Katipunan Ave, Quezon City, Manila",True
LTFRB,Kabihasnan Road - Sucat/SSH,LTFRB_PUJ1380,LTFRB_PUJ1380|LTFRB_PUJ1381,2,"Dr A. Santos Ave, Parañaque City, Manila - Quirino Ave, Parañaque City, Manila",True
LTFRB,Kalentong JRC-Namayan via P Martinez,LTFRB_PUJ2516,LTFRB_PUJ2516|LTFRB_PUJ2517,2,"New Panaderos / Castañeda Intersection, Manila - Jose Rizal University, J Fabella St, Mandaluyong City, Manila",True
LTFRB,Kalentong-Malinao,LTFRB_PUJ2512,LTFRB_PUJ2512|LTFRB_PUJ2513,2,"Mariveles Street, Mandaluyong City - Jose Rizal University, J Fabella St, Mandaluyong City, Manila",True
LTFRB,Kalentong-Sierra Madre via 9dePebrero,LTFRB_PUJ2514,LTFRB_PUJ2514|LTFRB_PUJ2515,2,"Domingo M Guevara, Mandaluyong City - New Panaderos Extension / 34 Rte Rev. G. Aglipay Intersection, Mandaluyong City",True
LTFRB,Kamagong - Malugay Ave.,LTFRB_PUJ1650,LTFRB_PUJ1650,1,"Don Chino Roces Avenue / Pryce Center, Makati City - Ayala Ave / B Yakal Intersection, Makati City, Manila",False
LTFRB,"Kamuning - Vito Cruz via E. Rodriguez, Mabini",LTFRB_PUJ1382,LTFRB_PUJ1382|LTFRB_PUJ1383,2,"HP Village Square, Pablo Ocampo Sr., Manila - Kamuning Rd / Scout Rallos Extension Intersection, Quezon City, Manila",True
LTFRB,Kamuning Remedios v Guinto,LTFRB_PUJ2221,LTFRB_PUJ2221|LTFRB_PUJ2222,2,"Leon Guinto Sr., Manila - Kamuning Rd / L. Siangio, Quezon City, Manila",True
LTFRB,Kanlaon-Del Monte via Mayon,LTFRB_PUJ2518,LTFRB_PUJ2518|LTFRB_PUJ2519,2,"Kanlaon, Quezon City - N. S. Amoranto, Quezon City",True
LTFRB,Karuhatan Monumento,LTFRB_PUJ2520,LTFRB_PUJ2520|LTFRB_PUJ2521,2,"Bonifacio Market, MacArthur Highway, Caloocan City - Bureau of Telecom Training Institute, MacArthur Highway, Valenzuela City",True
LTFRB,Karuhatan Sta Cruz via Fuentes,LTFRB_PUJ2331,LTFRB_PUJ2331|LTFRB_PUJ2332,2,"Rizal Avenue, Manila - Jolibee, MacArthur Highway, Malinta, Valenzuela City",True
LTFRB,Karuhatan Ugong,LTFRB_PUJ2333,LTFRB_PUJ2333|LTFRB_PUJ2334,2,"Que Grande, Valenzuela City - Glen T de Leon, Valenzuela City",True
LTFRB,Kayamanan C - PRC via P. Tamo,LTFRB_PUJ1384,LTFRB_PUJ1384|LTFRB_PUJ1385,2,"Sabio St / Chino Roces Ave Intersection, Makati City, Manila - A. Reyes Ave / J.P. Rizal Ave Intersection, Makati City, Manila",True
LTFRB,Kiko Camarin SM Fairview via Maligaya Park,LTFRB_PUJ2335,LTFRB_PUJ2335|LTFRB_PUJ2336,2,"Quirino Highway / Maligaya Intersection, Caloocan City - Camarin Road, Sampaloc Intersection, Caloocan City",True
LTFRB,L GUINTO - MAKATI via SAN ANDRES,LTFRB_PUJ2155,LTFRB_PUJ2155|LTFRB_PUJ2156,2,"Sgt. Fabian Yabut Circle, Makati City, Manila - Angel Linao / Pedro Gil",True
LTFRB,L GUINTO - PANDACAN,LTFRB_PUJ1926,LTFRB_PUJ1926,1,"Josefa Llanes Escoda / Felipe Agoncillo Intersection, Manila - Lorenzo Dela Paz, Manila",False
LTFRB,L GUINTO - STA ANA,LTFRB_PUJ1924,LTFRB_PUJ1924|LTFRB_PUJ1925,2,"Leon Guinto Sr. / Pedro Gil Intersection, Manila - New Panaderos / Castañeda Intersection, Manila",True
LTFRB,L. Guinto - Pandacan,LTFRB_PUJ1386,LTFRB_PUJ1386|LTFRB_PUJ1387,2,"Josefa Llanes Escoda / Felipe Agoncillo Intersection, Manila - Lorenzo Dela Paz, Manila",True
LTFRB,L. Guinto - Zobel Roxas via Paco,LTFRB_PUJ1390,LTFRB_PUJ1390|LTFRB_PUJ1391,2,"Caton / Zobel Roxas Ave Intersection, Manila - Taft Avenue / Pablo Ocampo Sreet, Avenue, Manila",True
LTFRB,LAGRO - NOVALICHES via QUIRINO HIGHWAY,LTFRB_PUJ1922,LTFRB_PUJ1922|LTFRB_PUJ1923,2,"Dumulay  / Quirino Highway, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City",True
LTFRB,LAGRO - RIZAL AVE via A. BONIFACIO,LTFRB_PUJ1804,LTFRB_PUJ1804|LTFRB_PUJ1805,2,"Cavitie / Leonor Rivera Intersection, Quezon City - Susano / General Luis Intersection, Caloocan City",True
LTFRB,LAGRO-ANONAS,LTFRB_PUJ1738,LTFRB_PUJ1738|LTFRB_PUJ1739,2,"Anonas / Tampoy Intersection, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City",True
LTFRB,LAGRO-CITY HALL,LTFRB_PUJ1736,LTFRB_PUJ1736|LTFRB_PUJ1737,2,"Kalayaan Ave / Mayaman Intersection, Quezon City, Manila - SM Public Transport Terminal, Regalado Highway, Quezon City",True
LTFRB,LAGRO-CUBAO,LTFRB_PUJ1734,LTFRB_PUJ1734|LTFRB_PUJ1735,2,"13th Ave / P. Tuazon Blvd, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City",True
LTFRB,LAGRO-NOVALICHES,LTFRB_PUJ1732,LTFRB_PUJ1732,1,"Dumulay  / Quirino Highway, Quezon City, Manila - Quirino Highway / St James Intersection, Calcoocan City",False
LTFRB,LAGRO-PHILCOA,LTFRB_PUJ1730,LTFRB_PUJ1730|LTFRB_PUJ1731,2,"Philippine Coconut Authority, Commonwealth Avenue, Quezon City - Quirino Highway / St James Intersection, Calcoocan City",True
LTFRB,LIBERTAD - PASAY ROTUNDA,LTFRB_PUJ1802,LTFRB_PUJ1802|LTFRB_PUJ1803,2,"Epifanio de los Santos Avenue, Lungsod ng Pasay - Taft Ave, Lungsod ng Pasay",True
LTFRB,LIBERTAD - PINAGBARILAN,LTFRB_PUJ1800,LTFRB_PUJ1800|LTFRB_PUJ1801,2,"Epifanio de los Santos Avenue / Skyway , Lungsod ng Makati, Manila - P. Villanueva, Lungsod ng Pasay",True
LTFRB,LIBERTAD - PRC,LTFRB_PUJ1798,LTFRB_PUJ1798|LTFRB_PUJ1799,2,"Burgos Street, Lungsod ng Pasay - A. Reyes Ave, Makati City, Manila",True
LTFRB,LIBERTAD - WASHINGTON,LTFRB_PUJ1796,LTFRB_PUJ1796|LTFRB_PUJ1797,2,"Antonio Arnaiz Ave / P.Zamora Intersection, Manila - J.Victor, Makati City, Manila",True
LTFRB,LIBERTAD-DIAN,LTFRB_PUJ1729,LTFRB_PUJ1729,1,"Dian / Pablo Ocampo Sr. Intersection, Manila - Antonio Arnaiz Ave / P.Zamora Intersection, Manila",False
LTFRB,LIBERTAD-EVANGELISTA,LTFRB_PUJ1726,LTFRB_PUJ1726|LTFRB_PUJ1727,2,"Gen.J.Cailles / Evangelista Intersection, Makati City - P. Villanueva, Lungsod ng Pasay",True
LTFRB,LIBERTAD-PIER SOUTH,LTFRB_PUJ1724,LTFRB_PUJ1724|LTFRB_PUJ1725,2,"P. Villanueva, Lungsod ng Pasay - Railroad Dr / 13th St Intersection, Manila",True
LTFRB,LRT TAFT - SM MOA,LTFRB_PUJ1920,LTFRB_PUJ1920,1,"Epifanio de los Santos Avenue, Lungsod ng Pasay - Epifanio de los Santos Avenue, Lungsod ng Pasay",False
LTFRB,Lagro - NAIA via Fairview,LTFRB_PUB1161,LTFRB_PUB1161|LTFRB_PUB1162,2,"Maria, Parañaque City, Manila - Quirino Highway / Maligaya Intersection, Caloocan City",True
LTFRB,Lagro - Novaliches,LTFRB_PUJ1392,LTFRB_PUJ1392|LTFRB_PUJ1393,2,"Dumalay, Quezon City - Lagro Dulo Park, Ascencion Avenue, Quezon City",True
LTFRB,Lagro - Panay Ave. via Quezon Ave.,LTFRB_PUJ1394,LTFRB_PUJ1394|LTFRB_PUJ1395,2,"Quezon Avenue, Quezon City - Quirino Highway / St James Intersection, Calcoocan City",True
LTFRB,Lagro - SM Fairview Loop,LTFRB_PUJ1406,LTFRB_PUJ1406|LTFRB_PUJ1407,2,"Bristol Street / Bronson Street Intersection, Quezon City - Quirino Highway, Quezon City",True
LTFRB,Lagro - Welcome Rotonda via Quezon Ave.,LTFRB_PUJ1396,LTFRB_PUJ1396|LTFRB_PUJ1397,2,"Apo / Quezon Avenue Intersection, Quezon City - Quirino Highway / St James Intersection, Calcoocan City",True
LTFRB,Lagro Don Antonio Heights,LTFRB_PUJ2225,LTFRB_PUJ2225|LTFRB_PUJ2226|LTFRB_PUJ2227,3,"Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City - Bristol Street / Bronson Street Intersection, Quezon City",True
LTFRB,Lagro Panay welcome,LTFRB_PUJ2228,LTFRB_PUJ2228,1,"Bristol Street / Bronson Street Intersection, Quezon City - Philippine Coconut Authority, Commonwealth Avenue, Quezon City",False
LTFRB,Lagro Philcoa,LTFRB_PUJ2229,LTFRB_PUJ2229|LTFRB_PUJ2230,2,"Commonwealth Avenue / University Avenue Intersection, Quezon City - Bristol Street / Bronson Street Intersection, Quezon City",True
LTFRB,Lagro SM North,LTFRB_PUJ2231,LTFRB_PUJ2231|LTFRB_PUJ2232,2,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Ascencion Avenue / Caridad Intersection, Quezon City",True
LTFRB,Lagro V Luna Anonas,LTFRB_PUJ2233,LTFRB_PUJ2233|LTFRB_PUJ2234,2,"V. Luna Hospital, V. Luna Ave, Quezon City, Manila - Ascencion Avenue / Caridad Intersection, Quezon City",True
LTFRB,Lagro-SM Fairview,LTFRB_PUJ2522,LTFRB_PUJ2522|LTFRB_PUJ2523,2,"Ascencion Avenue / Bristol Street Intersection, Quezon City - Quirino Highway / Maligaya Intersection, Caloocan City",True
LTFRB,Landmark Puregold Loop,LTFRB_PUJ2337,LTFRB_PUJ2337|LTFRB_PUJ2338,2,"Makati Ave / North Dr Intersection, Makati City, Manila - J.P. Rizal Ave, Makati City, Manila",True
LTFRB,Lardizabal - Rizal Ave. via M. dela Fuente,LTFRB_PUJ1408,LTFRB_PUJ1408|LTFRB_PUJ1409,2,"Lardizabal, Manila - Camarines, Manila",True
LTFRB,Lealtad P Miranda,LTFRB_PUJ2339,LTFRB_PUJ2339|LTFRB_PUJ2340,2,"R Hidalgo, Manila - Matimyas, Manila City",True
LTFRB,Leveriza Monumento,LTFRB_PUB1045,LTFRB_PUB1045|LTFRB_PUB1046,2,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",True
LTFRB,Libertad - M. Reyes,LTFRB_PUJ1651,LTFRB_PUJ1651,1,"Taft Ave, Lungsod ng Pasay - Taft Ave, Lungsod ng Pasay",False
LTFRB,Libertad - M. dela Cruz,LTFRB_PUJ1410,LTFRB_PUJ1410|LTFRB_PUJ1411,2,"Antonio Arnaiz Ave / P.Zamora Intersection, Manila - M. dela Cruz St, Lungsod ng Pasay, Manila",True
LTFRB,Libertad - Malibay,LTFRB_PUJ1412,LTFRB_PUJ1412|LTFRB_PUJ1413,2,"Jose Diokno Blvd, Lungsod ng Pasay - Epifanio de los Santos Avenue / Skyway , Lungsod ng Makati, Manila",True
LTFRB,Libertad - Pasay Rd.,LTFRB_PUJ1414,LTFRB_PUJ1414|LTFRB_PUJ1415,2,"Antonio Arnaiz Ave / P.Zamora Intersection, Manila - South Dr / A. Arnaiz Ave Intersection, Makati City, Manila",True
LTFRB,"Libertad - Retiro via Mabini, Sta. Cruz",LTFRB_PUJ1416,LTFRB_PUJ1416|LTFRB_PUJ1417,2,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - N. S. Amoranto Sr. Avenue / Biak an Bato Intersection, Quezon City",True
LTFRB,Libertad MCU via Mabini,LTFRB_PUJ2235,LTFRB_PUJ2235|LTFRB_PUJ2236,2,"Harrison St, Manila - Monumento, Rizal Avenue, Caloocan City",True
LTFRB,Libertad MCU viia Taft Ave,LTFRB_PUJ2341,LTFRB_PUJ2341|LTFRB_PUJ2342,2,"F.B. Harrison St, Lungsod ng Pasay - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",True
LTFRB,Libertad Monumento via Mabini,LTFRB_PUJ2238,LTFRB_PUJ2238,1,"Rizal Ave / 8th Ave West, Caloocan City, Manila - Harrison St, Manila",False
LTFRB,Libertad Pinagbarilan via EDSA,LTFRB_PUJ2239,LTFRB_PUJ2239|LTFRB_PUJ2240,2,"Epifanio de los Santos Avenue / Skyway , Lungsod ng Makati, Manila - Antonio Arnaiz Ave / F.B. Harrison St Intersection",True
LTFRB,Libertad QI via LGuinto,LTFRB_PUJ2241,LTFRB_PUJ2241|LTFRB_PUJ2242,2,"Taft Ave / College Rd Intersection, Lungsod ng Pasay - Quezon Institute, Eulogio Rodriguez Sr Ave, Quezon City, Manila",True
LTFRB,Libertad QI via Mabini,LTFRB_PUJ2243,LTFRB_PUJ2243|LTFRB_PUJ2244,2,"P. Villanueva, Lungsod ng Pasay - Gregorio Araneta Ave / Eulogio Rodriguez Sr Ave Intersection, Quezon City, Manila",True
LTFRB,Libertad Retiro via Sta Cruz,LTFRB_PUJ2245,LTFRB_PUJ2245|LTFRB_PUJ2246,2,"P. Villanueva, Lungsod ng Pasay - Andres Bonifacio / Ferdinand Blumentritt Intersection, Quezon City",True
LTFRB,Libertad Vito Cruz via FB Harrizon,LTFRB_PUJ2247,LTFRB_PUJ2247|LTFRB_PUJ2248,2,"Harrison St, Manila - HP Village Square, Pablo Ocampo Sr., Manila",True
LTFRB,Libertad-PCampa,LTFRB_PUJ2524,LTFRB_PUJ2524|LTFRB_PUJ2525,2,"Taft Ave / College Rd Intersection, Lungsod ng Pasay - Claro M. Recto Ave / Quezon Blvd Intersection, Manila",True
LTFRB,MAKATI P BURGOS - L GUINTO,LTFRB_PUJ1918,LTFRB_PUJ1918|LTFRB_PUJ1919,2,"Guerrero / Makati Ave Intersection, Makati City, Manila - Leon Guinto Sr., Manila",True
LTFRB,MALABON - MONUMENTO via ACACIA,LTFRB_PUJ2153,LTFRB_PUJ2153|LTFRB_PUJ2154,2,"Lapu-lapu / Samson Road Intersection, Malabon City - Heath Centre, Don Bastilio Bautista Boulevard, Malabon City",True
LTFRB,MALABON - PANGHULO,LTFRB_PUJ1916,LTFRB_PUJ1916|LTFRB_PUJ1917,2,"Malabon National High School, Don Bastilio Bautista Boulevard, Malabon City - J. P Rizal, Obando",True
LTFRB,MALINTA - KAYBIGA,LTFRB_PUJ1914,LTFRB_PUJ1914|LTFRB_PUJ1915,2,"Maysan Road / Llenado Compound Intersection Valenzuela City - Genteral Luis, Caloocan City",True
LTFRB,MALINTA - MALOLOS,LTFRB_PUJ1912,LTFRB_PUJ1912|LTFRB_PUJ1913,2,"Flying V Gas, MacArthur Highway, Valenzuela City - Bocaue Public Market, MacArthur Highway, Bocaue, Bulacan",True
LTFRB,MALINTA - STA MARIA,LTFRB_PUJ1910,LTFRB_PUJ1910|LTFRB_PUJ1911,2,"Flying V Gas, MacArthur Highway, Valenzuela City - Santa Maria General Hospital, JC De Jesus Street, Santa Maria",True
LTFRB,MARIKINA - ANTIPOLO via MARCOS HIGHWAY,LTFRB_PUJ2151,LTFRB_PUJ2151|LTFRB_PUJ2152,2,"P. Oliveros St, Antipolo City, Manila - Shoe Ave, Marikina City, Manila",True
LTFRB,MARIKINA - MAMBUGAN,LTFRB_PUJ1908,LTFRB_PUJ1908|LTFRB_PUJ1909,2,"Sumulong Hwy, Marikina City, Manila - Sumulong Hwy, Antipolo City, Manila",True
LTFRB,MARIKINA - MONTALBAN,LTFRB_PUJ1906,LTFRB_PUJ1906|LTFRB_PUJ1907,2,"J. P. Rizal St, Marikina City, Manila - Montalban Highway / R Reyes Street Intersection near Montalban Town Centre, Rodriguez",True
LTFRB,MARIKINA - PARANG,LTFRB_PUJ1904,LTFRB_PUJ1904|LTFRB_PUJ1905,2,"W Paz, Marikina City, Manila - Fortune Tobacco Corporation, Marikina City, Manila",True
LTFRB,MARIKINA - PATEROS SAN JOAQUIN via PASIG,LTFRB_PUJ1902,LTFRB_PUJ1902|LTFRB_PUJ1903,2,"M. Almeda, Pateros, Manila - Sumulong Hwy, Marikina City, Manila",True
LTFRB,MARKET MARKET - GUADALUPE,LTFRB_PUJ1900,LTFRB_PUJ1900|LTFRB_PUJ1901,2,"Carlos P. Garcia Ave, Taguig City, Manila - Maranatha Christian Academy, Sgt. Fabian Yabut Circle, Makati City, Manila",True
LTFRB,MARKET MARKET - NASCOR,LTFRB_PUJ1898,LTFRB_PUJ1898|LTFRB_PUJ1899,2,"Carlos P. Garcia Ave, Makati City, Manila - F. Flores / M. Concepcion Ave Intersection, Pateros, Manila",True
LTFRB,MCU - PASAY RTDA,LTFRB_PUJ1896,LTFRB_PUJ1896|LTFRB_PUJ1897,2,"Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City - Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila",True
LTFRB,"MCU - Pasay Rotonda via Rizal Ave., Mabini",LTFRB_PUJ1460,LTFRB_PUJ1460,1,"Cuneta Avenue, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",False
LTFRB,"MCU - Pasay Rotonda via Rizal Ave., Taft Ave.",LTFRB_PUJ1462,LTFRB_PUJ1462|LTFRB_PUJ1463,2,"Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila - Bonifacio Market, MacArthur Highway, Caloocan City",True
LTFRB,"MCU - Recto via F. Huertas, Oroquieta",LTFRB_PUJ1464,LTFRB_PUJ1464|LTFRB_PUJ1465,2,"Claro M. Recto Ave / Quezon Blvd Intersection, Manila - Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City",True
LTFRB,MCU - Sangandaan,LTFRB_PUJ1466,LTFRB_PUJ1466|LTFRB_PUJ1467,2,"Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City - A. Mabini Avenue / Geronimo Intersection, Caloocan City",True
LTFRB,"MCU - Vito Cruz via Rizal Ave., Taft Ave.",LTFRB_PUJ1328,LTFRB_PUJ1328,1,"Rizal Memorial Track and Football Stadium, M Adriatico, Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",False
LTFRB,MCU LIBERTADvi MABINIF HARRISON,LTFRB_PUJ1794,LTFRB_PUJ1794|LTFRB_PUJ1795,2,"Antonio Arnaiz Ave / F.B. Harrison St Intersection - Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",True
LTFRB,MCU-LIBERTAD,LTFRB_PUJ1722,LTFRB_PUJ1722|LTFRB_PUJ1723,2,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",True
LTFRB,"MCU-PASAY RTDA, MABINI",LTFRB_PUJ1720,LTFRB_PUJ1720|LTFRB_PUJ1721,2,"Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",True
LTFRB,MONTALBAN - MARCOS AVE via LITEX,LTFRB_PUJ1894,LTFRB_PUJ1894|LTFRB_PUJ1895,2,"Payatas Road, Quezon City - Montalban Church, Daang Hari Streeet Intersection, Rodriguez",True
LTFRB,MONUMENTO - MEYCAUAYAN via EXPRESSWAY,LTFRB_PUJ1892,LTFRB_PUJ1892|LTFRB_PUJ1893|LTFRB_PUJ2149|LTFRB_PUJ2150,4,"North Luzon Expressway, Marilao, Manila - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",True
LTFRB,MONUMENTO - STA MARIA via EXPRESSWAY,LTFRB_PUJ1890,LTFRB_PUJ1890|LTFRB_PUJ1891,2,"L Bustamante / Benin Intersection, Caloocan City - Santa Maria Municipal Hall, JC De Jesus Street, Santa Maria",True
LTFRB,MONUMENTO-MALABON via LETRE,LTFRB_PUJ1718,LTFRB_PUJ1718|LTFRB_PUJ1719,2,"Bonifacio Market, MacArthur Highway, Caloocan City - Rizal Avenue / Leono Street Intersection, Malabon City",True
LTFRB,MONUMENTO-MUNOZ via BALINTAWAK,LTFRB_PUJ1716,LTFRB_PUJ1716|LTFRB_PUJ1717,2,"Epifanio de los Santos Avenue near Walter Mart Service Road, Quezon City - Areneta Square Mall, Samson Road, Caloocan City",True
LTFRB,MONUMENTO-PIER,LTFRB_PUJ1715,LTFRB_PUJ1715,1,"Ever Gotesco Grand Central, Rizal Avenue, Caloocan City - 25th St / Antonio C. Delgado Intersection, Manila",False
LTFRB,"MONUMENTO-TAFTAVE.,PASA ROTUNDA",LTFRB_PUJ1792,LTFRB_PUJ1792|LTFRB_PUJ1793,2,"F.B. Harrison Street, Lungsod ng Pasay, Manila - Areneta Square Mall, Samson Road, Caloocan City",True
LTFRB,MONUMNTO-LIBERTADvTAFTAVENUE,LTFRB_PUJ1790,LTFRB_PUJ1790|LTFRB_PUJ1791,2,"P. Villanueva, Lungsod ng Pasay - Monumento, Rizal Avenue, Caloocan City",True
LTFRB,MRT - Quirino via C-5,LTFRB_PUJ1624,LTFRB_PUJ1624|LTFRB_PUJ1625,2,"Epifanio de los Santos Avenue, Quezon City - Quirino Highway / Mindanao Avenue Intersection, Quezon City",True
