route_id,route_long_name,avg_headway_min,daily_service_window_hrs,trips_per_day_estimate,weekday_frequency_rows,frequency_source
LTFRB_PUJ2094,AYALA - ZAPOTE RD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2095,AURORA - LAWAN QMC,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2096,AURORA - LAWAN QMC,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2097,ARROCEROS - PROJ 8 via ESPANA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2098,ARROCEROS - PROJ 8 via ESPANA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2099,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2100,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2101,ARROCEROS - FAIRVIEW MARKET,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2102,ARROCEROS - FAIRVIEW MARKET,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2104,ARROCEROS - DAPITAN,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2105,ARROCEROS - CUBAO YALE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2106,ARROCEROS - CUBAO YALE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2107,Arroceros - Blumentritt via Dimasalang,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2108,Arroceros - Blumentritt via Dimasalang,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2109,ANTIPOLO BAYAN - SM TAYTAY ANTIPOLO HILLS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2110,ANTIPOLO BAYAN - SM TAYTAY ANTIPOLO HILLS,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2111,ANTIPOLO - JRU ROSARIO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2112,ANTIPOLO - JRU ROSARIO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2113,ANTIPOLO - CUBAO via IMELDA AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2114,ANTIPOLO - CUBAO via IMELDA AVE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2115,ANGONO - TROPICAL STA LUCIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2116,ANGONO - TROPICAL STA LUCIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2117,AMPARO - NOVALICHES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2118,AMPARO - NOVALICHES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2119,ALMAR ZABARTE - WELCOME RTDA via REGALADO QA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2120,ALMAR ZABARTE - WELCOME RTDA via REGALADO QA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2121,ALABANG - STA ROSA via EXPRESSWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2122,ALABANG - STA ROSA via EXPRESSWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2123,ALABANG - SIGNAL VILLAGE via SERVICE ROAD,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2124,ALABANG - SIGNAL VILLAGE via SERVICE ROAD,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2125,ALABANG - MUNTINLUPA,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2126,ALABANG - MUNTINLUPA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2127,ALABANG - LAS PINAS,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2129,ALABANG - LANGGAM SAN PEDRO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2130,ALABANG - LANGGAM SAN PEDRO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2131,ALABANG - KATARUNGAN VILLAGE via MUNTINLUPA NBP,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2132,ALABANG - KATARUNGAN VILLAGE via MUNTINLUPA NBP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2133,ALABANG - CALAMBA via EXPRESSWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2134,ALABANG - CALAMBA via EXPRESSWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2135,ALABANG - BALIBAGO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2137,A RIVERA - STA CRUZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2138,A RIVERA - STA CRUZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2140,TAYTAY-PASIG PALENGKE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2141,PROJ 2&3-VITO CRUZ MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2142,PROJ 2&3-VITO CRUZ MABINI,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2145,NOVA-PANGARAP VILL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2146,NOVA-PANGARAP VILL,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2147,MURPHY - CUBAO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2148,MURPHY - CUBAO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2149,MONUMENTO - MEYCAUAYAN via EXPRESSWAY,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2150,MONUMENTO - MEYCAUAYAN via EXPRESSWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2151,MARIKINA - ANTIPOLO via MARCOS HIGHWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2152,MARIKINA - ANTIPOLO via MARCOS HIGHWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2153,MALABON - MONUMENTO via ACACIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2154,MALABON - MONUMENTO via ACACIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2155,L GUINTO - MAKATI via SAN ANDRES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2156,L GUINTO - MAKATI via SAN ANDRES,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2157,GUADALUPE IBABAW - AYALA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2158,GUADALUPE IBABAW - AYALA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2159,Angono-Rosario via Manggahan Floodway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2160,Angono-Rosario via Manggahan Floodway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2161,Rivera Raon via Severino Reyes,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2163,Baclaran Dapitan via L Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2164,Baclaran Dapitan via L Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2165,Baclaran Escolta via Jones,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2166,Baclaran Escolta via Jones,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2167,Baclaran Zapote via Redemptorist,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2168,Baclaran Zapote via Redemptorist,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2169,Balintawak Blumentritt via Bonifacio,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2170,Balintawak Blumentritt via Bonifacio,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2171,Balintawak De la Costa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2172,Balintawak De la Costa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2173,Balintawak Monumento via Balong Bato,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2174,Balintawak Monumento via Balong Bato,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2175,Balintawak Sta Quiteria,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2176,Balintawak Sta Quiteria,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2177,Blumentrit Mabini via Quiapo,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2178,Blumentrit Mabini via Quiapo,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2179,Blumentrit Rtda v Sta Cruz,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2180,Blumentrit Rtda v Sta Cruz,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2181,Blumentrit Vito Cruz via L Guinto Sta C,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2182,Blumentrit Vito Cruz via L Guinto Sta C,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2183,Blumentrit Vito Cruz via Quiapo Mabini,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2184,Blumentrit Vito Cruz via Quiapo Mabini,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2185,Blumentritt Recto via F Huertas Oroquit,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2186,Blumentritt Recto via F Huertas Oroquit,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2187,Blumentritt Vito Cruz L Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2188,Blumentritt Vito Cruz L Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2189,COMMONWEALTH MARKET STA LUCIA Q PLAZA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2190,COMMONWEALTH MARKET STA LUCIA Q PLAZA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2192,Crame San Juan via N Domingo,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2193,CUBAO (MERCURY) ROCES SUPER PALENGKE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2194,CUBAO (MERCURY) ROCES SUPER PALENGKE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2195,Cubao Crame via Murphy,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2196,Cubao Crame via Murphy,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2197,CUBAO DIVISORIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2198,CUBAO DIVISORIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2199,CUBAO PADILLA via MARCOS HIWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2200,CUBAO PADILLA via MARCOS HIWAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2201,CUBAO SILANGAN (SAN MATEO) via AURORA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2202,CUBAO SILANGAN (SAN MATEO) via AURORA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2203,CUBAO TAYTAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2204,CUBAO TAYTAY,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2205,EDSA Shaw Angono,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2206,EDSA Shaw Angono,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2207,EDSA Shaw E Rodriguez Ortigas Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2208,EDSA Shaw E Rodriguez Ortigas Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2209,EDSA SHAW Guadalupe via S MAdre,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2210,EDSA SHAW Guadalupe via S MAdre,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2211,EDSA Shaw Quiapo via Sta Mesa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2212,EDSA Shaw Quiapo via Sta Mesa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2213,EDSA Shaw Central San Joaquin,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2214,EDSA Shaw Central San Joaquin,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2215,Guadalupe Cartimar GilPuyat Buendia,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2217,Guadalupe FTI v JP Rizal,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2218,Guadalupe FTI v JP Rizal,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2219,Guadalupe Pateros,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2220,Guadalupe Pateros,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2221,Kamuning Remedios v Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2222,Kamuning Remedios v Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2223,KAMUNING PIER SOUTH via RODRIGUEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2224,KAMUNING PIER SOUTH via RODRIGUEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2225,Lagro Don Antonio Heights,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2226,Lagro Don Antonio Heights,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2227,Lagro Don Antonio Heights,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2228,Lagro Panay welcome,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2229,Lagro Philcoa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2230,Lagro Philcoa,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2231,Lagro SM North,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2232,Lagro SM North,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2233,Lagro V Luna Anonas,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2234,Lagro V Luna Anonas,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2235,Libertad MCU via Mabini,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2236,Libertad MCU via Mabini,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2238,Libertad Monumento via Mabini,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2239,Libertad Pinagbarilan via EDSA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2240,Libertad Pinagbarilan via EDSA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2241,Libertad QI via LGuinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2242,Libertad QI via LGuinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2243,Libertad QI via Mabini,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2244,Libertad QI via Mabini,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2245,Libertad Retiro via Sta Cruz,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2246,Libertad Retiro via Sta Cruz,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2247,Libertad Vito Cruz via FB Harrizon,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2248,Libertad Vito Cruz via FB Harrizon,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2249,Marcos Ave Tandang Sora Balintawak,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2250,Marcos Ave Tandang Sora Balintawak,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2251,Pasay Rtda v Sta Cruz Blumentrit,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2252,Pasay Rtda v Sta Cruz Blumentrit,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2253,PROJ 2&3 ESPANA,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2254,PROJ 2&3 ESPANA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2255,PROJ 2&3 KALAW via RODRIGUEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2256,PROJ 2&3 KALAW via RODRIGUEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2257,PROJ 2&3 TM KALAW via E RODRIGUEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2258,PROJ 2&3 TM KALAW via E RODRIGUEZ,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2259,Proj 2 3 Welcome Rtda,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2260,Proj 2 3 Welcome Rtda,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2261,QUIRINO HIGHWAY ZABARTE PANAY AVENUE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2262,QUIRINO HIGHWAY ZABARTE PANAY AVENUE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2263,QUIRINO HIGHWAY STA LUCIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2264,QUIRINO HIGHWAY STA LUCIA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2265,SM FAIRVIEW LAGRO SUBDIVISION LOOP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2266,SM FAIRVIEW LAGRO SUBDIVISION LOOP,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2267,SM NORTH LAGRO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2268,SM NORTH LAGRO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2269,TALA NOVALICHES via QUIRINO AVENUE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2270,TALA NOVALICHES via QUIRINO AVENUE,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2271,YALE CM RECTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2272,YALE CM RECTO,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2273,Angono NCC Market via Felix Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2274,Angono NCC Market via Felix Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2275,Angono NCC Market via Felix Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2276,Angono NCC Market via Felix Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2277,Arroceros Pagasa via Espana QAve,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2278,Arroceros Pagasa via Espana QAve,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2279,Arroceros Pagasa via Espana QAve,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2280,Ayala Guadalupe Ibabaw via JP Rizal,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2281,Ayala Guadalupe Ibabaw via JP Rizal,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2282,Baclaran Nichols,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2283,Baclaran Nichols,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2284,Bacood Quiapo (Barbosa) via R Magsaysay,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2285,Bacood Quiapo (Barbosa) via R Magsaysay,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2286,Bacood Quiapo (Barbosa) via R Magsaysay,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2287,Bagong Silang Ever Gotesco via Zabarte,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2288,Bagong Silang Ever Gotesco via Zabarte,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2289,Bagong Silang Ever Gotesco via Zabarte,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2290,Bagong Silang SM Fairview via Zabarte Road,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2293,Bagong Silang SM Fairview via Maligaya Park,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2294,Bagumbayan Palengke (Pasig),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2295,Bagumbayan Palengke (Pasig),1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2296,Balintawak Novaliches via Quirino highway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2297,Balintawak Novaliches via Quirino highway,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2298,Bangkusay Divisoria,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2299,Bangkusay Divisoria,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2300,Bicutan Pasay RTDA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2301,Bicutan Pasay RTDA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2302,Bicutan Pasay RTDA,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2303,Binan Bicutan(Taguig) via Alabang,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2304,Binan Bicutan(Taguig) via Alabang,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2305,Binan Bicutan(Taguig) via Sucat SSH,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2306,Binan Bicutan(Taguig) via Sucat SSH,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2307,Boni Pinatubo Kalentong JRU,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2308,Boni Pinatubo Kalentong JRU,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2309,Boni Pinatubo StopnShop via Pinagtipunan,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2310,Boni Pinatubo StopnShop via Pinagtipunan,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2311,Brgy Bagong Silangan Sampaguita via Marcos Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2312,Brgy Bagong Silangan Sampaguita via Marcos Ave,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2313,Cash & Carry Buendia LRT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2314,Cash & Carry Buendia LRT,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
LTFRB_PUJ2315,Dapitan Libertad via L Guinto,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday
