route_id,route_long_name,corridor_type_label,phase1_selected,daily_vkt,fleet_size_proxy,charger_count_proxy,vehicle_capex_proxy_php,charger_capex_proxy_php,total_capex_proxy_php,fleet_proxy_claim_status,vehicle_cost_claim_status,charger_cost_claim_status,financing_claim_status,feasibility_source_ids,feasibility_method_version
LTFRB_PUJ1474,"Monumento - Pasay Rotonda via Rizal Ave., Mabini",Dense Urban Trunk,False,14775.72,124,7,310000000.0,3500000.0,313500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2077,BACLARAN - MCU via MABINI,Dense Urban Trunk,False,14701.26,123,7,307500000.0,3500000.0,311000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2169,Balintawak Blumentritt via Bonifacio,Dense Urban Trunk,False,14220.84,119,6,297500000.0,3000000.0,300500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2583,Pasig-Stop Shop,Dense Urban Trunk,False,14837.94,124,7,310000000.0,3500000.0,313500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1988,CUBAO - V CRUZ,Dense Urban Trunk,False,14420.76,121,7,302500000.0,3500000.0,306000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1676,PIER SOUTH-PROJ 6,Dense Urban Trunk,False,15382.62,129,7,322500000.0,3500000.0,326000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2321,Ever Gotesco Camarin via Zapote,Dense Urban Trunk,False,13699.62,115,6,287500000.0,3000000.0,290500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1791,MONUMNTO-LIBERTADvTAFTAVENUE,Dense Urban Trunk,False,14197.38,119,6,297500000.0,3000000.0,300500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1314,"EDSA/Shaw Central - Morong via Binangonan, Cardona",Dense Urban Trunk,False,24303.54,203,11,507500000.0,5500000.0,513000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2002,CUBAO - MONTALBAN,Dense Urban Trunk,False,22245.18,186,10,465000000.0,5000000.0,470000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1707,MUNOZ-VITO CRUZvia MABINI,Dense Urban Trunk,False,15198.0,127,7,317500000.0,3500000.0,321000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1792,"MONUMENTO-TAFTAVE.,PASA ROTUNDA",Dense Urban Trunk,False,14797.14,124,7,310000000.0,3500000.0,313500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1526,"Pasig (TP) - Quiapo (Echague) via Sta. Mesa, C. Palanca",Dense Urban Trunk,False,15007.259999999998,126,7,315000000.0,3500000.0,318500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2470,Antipolo-Pasig,Dense Urban Trunk,False,16211.88,136,7,340000000.0,3500000.0,343500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2471,Antipolo-Pasig,Dense Urban Trunk,False,16102.740000000002,135,7,337500000.0,3500000.0,341000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1428,"Malanday - Pier South via Rizal Ave., P. Burgos",Dense Urban Trunk,False,18896.52,158,8,395000000.0,4000000.0,399000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1866,PROJ 2&3-KALAW ESPANA,Dense Urban Trunk,False,15494.820000000002,130,7,325000000.0,3500000.0,328500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2417,Sapang Palay Jordan Plains via Quirino Highway,Dense Urban Trunk,False,23308.02,195,10,487500000.0,5000000.0,492500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1540,Pier South - Proj. 6 via Espana,Dense Urban Trunk,False,16175.16,135,7,337500000.0,3500000.0,341000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1672,PIER-MALANDAY,Dense Urban Trunk,False,17625.600000000002,147,8,367500000.0,4000000.0,371500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2582,Pasig-Quiapo via Sta Mesa,Dense Urban Trunk,False,15215.34,127,7,317500000.0,3500000.0,321000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2261,QUIRINO HIGHWAY ZABARTE PANAY AVENUE,Dense Urban Trunk,False,17873.46,149,8,372500000.0,4000000.0,376500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1722,MCU-LIBERTAD,Dense Urban Trunk,False,14646.18,123,7,307500000.0,3500000.0,311000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1867,PROJ 2&3-KALAW ESPANA,Dense Urban Trunk,False,15365.28,129,7,322500000.0,3500000.0,326000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1706,MUNOZ-VITO CRUZvia MABINI,Dense Urban Trunk,False,14880.78,125,7,312500000.0,3500000.0,316000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1786,PASAY ROTUNDA - ALABANG (KANAN) via NICHOLS SERVICE RD,Dense Urban Trunk,False,18330.42,153,8,382500000.0,4000000.0,386500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1824,NOVALICHES - RIZAL AVE. via BANAL,Dense Urban Trunk,False,13658.82,114,6,285000000.0,3000000.0,288000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1995,CUBAO - REMEDIOS,Dense Urban Trunk,False,13505.82,113,6,282500000.0,3000000.0,285500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1101,Baclaran - Bahayang PAG-ASA Subd.,Dense Urban Trunk,False,18771.06,157,8,392500000.0,4000000.0,396500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1534,Pier South - Proj. 2 & 3 via E. Rodriguez,Dense Urban Trunk,False,15854.88,133,7,332500000.0,3500000.0,336000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1789,NOVALICHES - RIZAL AVE. via BANAL,Dense Urban Trunk,False,13608.84,114,6,285000000.0,3000000.0,288000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1102,Baclaran - Bahayang PAG-ASA Subd.,Dense Urban Trunk,False,18837.36,157,8,392500000.0,4000000.0,396500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1507,"Novaliches (TP) - Bigte (Norzagaray, Bulacan) via Quirino Highway",Dense Urban Trunk,False,20493.84,171,9,427500000.0,4500000.0,432000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2570,Munoz Market V Cruz Mabini via San Joaquin,Dense Urban Trunk,False,14736.96,123,7,307500000.0,3500000.0,311000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2262,QUIRINO HIGHWAY ZABARTE PANAY AVENUE,Dense Urban Trunk,False,17845.92,149,8,372500000.0,4000000.0,376500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1790,MONUMNTO-LIBERTADvTAFTAVENUE,Dense Urban Trunk,False,13427.28,112,6,280000000.0,3000000.0,283000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2110,ANTIPOLO BAYAN - SM TAYTAY ANTIPOLO HILLS,Dense Urban Trunk,False,18348.78,153,8,382500000.0,4000000.0,386500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1049,Antipolo - JRC Ortigas/Shaw,Dense Urban Trunk,False,17960.16,150,8,375000000.0,4000000.0,379000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2112,ANTIPOLO - JRU ROSARIO,Dense Urban Trunk,False,18307.980000000003,153,8,382500000.0,4000000.0,386500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1482,"Munoz - Remedios via Quiapo, L. Guinto",Dense Urban Trunk,False,14263.68,119,6,297500000.0,3000000.0,300500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2581,Pasig-Quiapo via Sta Mesa,Dense Urban Trunk,False,14861.4,124,7,310000000.0,3500000.0,313500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2054,BLUMENTRITT - NOVALICHES,Dense Urban Trunk,False,13510.92,113,6,282500000.0,3000000.0,285500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1557,Proj. 6 - T.M. Kalaw via Quezon Ave.,Dense Urban Trunk,False,15013.38,126,7,315000000.0,3500000.0,318500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1849,RECTO - GASAK,Dense Urban Trunk,False,12886.68,108,6,270000000.0,3000000.0,273000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1137,Balintawak - Lagro via Novaliches,Dense Urban Trunk,False,15034.8,126,7,315000000.0,3500000.0,318500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1611,proj. 8 - Quiapo,Dense Urban Trunk,False,13642.5,114,6,285000000.0,3000000.0,288000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1483,"Munoz - Remedios via Quiapo, L. Guinto",Dense Urban Trunk,False,13982.16,117,6,292500000.0,3000000.0,295500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1589,SSS Village - Stop & Shop via Aurora Blvd.,Long Regional Connector,False,16702.5,140,7,350000000.0,3500000.0,353500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2236,Libertad MCU via Mabini,Dense Urban Trunk,False,14142.3,118,6,295000000.0,3000000.0,298000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2228,Lagro Panay welcome,Dense Urban Trunk,False,19591.14,164,9,410000000.0,4500000.0,414500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1784,PASAY ROTUNDA - ALABANG via SKYWAY,Dense Urban Trunk,False,17138.04,143,8,357500000.0,4000000.0,361500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1610,proj. 8 - Quiapo,Dense Urban Trunk,False,13786.32,115,6,287500000.0,3000000.0,290500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1805,LAGRO - RIZAL AVE via A. BONIFACIO,Dense Urban Trunk,False,13217.16,111,6,277500000.0,3000000.0,280500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2015,CAMARIN - QMC PHILCOA,Dense Urban Trunk,False,18485.460000000003,155,8,387500000.0,4000000.0,391500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1671,PIER-MALANDAY,Dense Urban Trunk,False,17404.26,146,8,365000000.0,4000000.0,369000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1484,"Murphy - North Harbor via Divisoria, Sta. Mesa",Dense Urban Trunk,False,11894.22,100,5,250000000.0,2500000.0,252500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1693,PASAYRTDA-SCATALABNGvFTISERVICERD,Dense Urban Trunk,False,16711.68,140,7,350000000.0,3500000.0,353500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1794,MCU LIBERTADvi MABINIF HARRISON,Dense Urban Trunk,False,14371.8,120,6,300000000.0,3000000.0,303000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1050,Antipolo - JRC Ortigas/Shaw,Dense Urban Trunk,False,17630.7,147,8,367500000.0,4000000.0,371500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1488,Navotas - Recto via Heroes del 96,Dense Urban Trunk,False,13061.1,109,6,272500000.0,3000000.0,275500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2436,Tanay Pasig (Palengke),Dense Urban Trunk,False,17876.52,149,8,372500000.0,4000000.0,376500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1675,PIER SOUTH-PROJ 6,Dense Urban Trunk,False,14790.0,124,7,310000000.0,3500000.0,313500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1785,PASAY ROTUNDA - ALABANG via SKYWAY,Dense Urban Trunk,False,16978.920000000002,142,8,355000000.0,4000000.0,359000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1024,Alabang - FTI via South Super Highway,Dense Urban Trunk,False,14656.38,123,7,307500000.0,3500000.0,311000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1054,Anonas/Aurora - Lagro via Don Mariano Marcos Ave.,Dense Urban Trunk,False,18097.86,151,8,377500000.0,4000000.0,381500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1429,"Malanday - Pier South via Rizal Ave., P. Burgos",Dense Urban Trunk,False,17737.8,148,8,370000000.0,4000000.0,374000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1739,LAGRO-ANONAS,Dense Urban Trunk,False,18321.24,153,8,382500000.0,4000000.0,386500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1230,"Cubao - Remedios via Quiapo, L. Guinto",Dense Urban Trunk,False,12862.2,108,6,270000000.0,3000000.0,273000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1489,Navotas - Recto via Heroes del 96,Dense Urban Trunk,False,12928.5,108,6,270000000.0,3000000.0,273000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1147,"Brgy. San Rafael (Rodriguez) - Quezon City Hall via Maly (San Mateo, Rizal*",Dense Urban Trunk,False,20592.78,172,9,430000000.0,4500000.0,434500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1485,"Murphy - North Harbor via Divisoria, Sta. Mesa",Dense Urban Trunk,False,11672.88,98,5,245000000.0,2500000.0,247500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1850,RECTO - GASAK,Dense Urban Trunk,False,12388.92,104,6,260000000.0,3000000.0,263000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1055,Arroceros - Proj. 2 & 3 via Kamuning E. Rodriguez,Dense Urban Trunk,False,13533.36,113,6,282500000.0,3000000.0,285500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2319,Ever Gotesco Almar Subd,Dense Urban Trunk,False,12962.16,109,6,272500000.0,3000000.0,275500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1383,"Kamuning - Vito Cruz via E. Rodriguez, Mabini",Dense Urban Trunk,False,14176.98,119,6,297500000.0,3000000.0,300500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1538,Pier South - Proj. 4 via Espana,Dense Urban Trunk,False,13008.06,109,6,272500000.0,3000000.0,275500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2170,Balintawak Blumentritt via Bonifacio,Dense Urban Trunk,False,12994.8,109,6,272500000.0,3000000.0,275500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2003,CUBAO - MONTALBAN,Dense Urban Trunk,False,19942.02,167,9,417500000.0,4500000.0,422000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1288,Divisoria - Sta. Mesa via R. Magsaysay,Dense Urban Trunk,False,11597.4,97,5,242500000.0,2500000.0,245000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1994,CUBAO - REMEDIOS,Dense Urban Trunk,False,12638.82,106,6,265000000.0,3000000.0,268000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1535,Pier South - Proj. 2 & 3 via E. Rodriguez,Dense Urban Trunk,False,14578.86,122,7,305000000.0,3500000.0,308500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2508,Gasak-Sta Cruz via,Dense Urban Trunk,False,12195.12,102,6,255000000.0,3000000.0,258000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1723,MCU-LIBERTAD,Dense Urban Trunk,False,13380.36,112,6,280000000.0,3000000.0,283000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1855,PROJECT 2 and 3 - TAFT REMEDIOS via E RODRIGUEZy,Dense Urban Trunk,False,13163.1,110,6,275000000.0,3000000.0,278000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2548,Meycauayan Recto via BBB Monumento,Dense Urban Trunk,False,16620.9,139,7,347500000.0,3500000.0,351000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2098,ARROCEROS - PROJ 8 via ESPANA,Dense Urban Trunk,False,12963.18,109,6,272500000.0,3000000.0,275500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2377,PagAsa Pier South via Qave,Dense Urban Trunk,False,13337.52,112,6,280000000.0,3000000.0,283000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1559,"Proj. 7 - T.M. Kalaw via Roosevelt, Quezon Ave.",Dense Urban Trunk,False,13204.92,111,6,277500000.0,3000000.0,280500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1016,"Alabang - Baclaran via San Dionisio, Zapote",Dense Urban Trunk,False,19646.22,164,9,410000000.0,4500000.0,414500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1046,Antipolo - Cubao via Sumulong,Dense Urban Trunk,False,19406.52,162,9,405000000.0,4500000.0,409500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1056,Arroceros - Proj. 2 & 3 via Kamuning E. Rodriguez,Dense Urban Trunk,False,12785.7,107,6,267500000.0,3000000.0,270500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1856,PROJECT 2 and 3 - TAFT REMEDIOS via E RODRIGUEZy,Dense Urban Trunk,False,13226.34,111,6,277500000.0,3000000.0,280500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2572,Munoz-Remedios via Sta Cruz,Dense Urban Trunk,False,13221.24,111,6,277500000.0,3000000.0,280500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1053,Anonas/Aurora - Lagro via Don Mariano Marcos Ave.,Dense Urban Trunk,False,17569.5,147,8,367500000.0,4000000.0,371500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1155,Binangonan - Marcos Highway via Manila East Road,Dense Urban Trunk,False,23080.56,193,10,482500000.0,5000000.0,487500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2360,Navotas Recto,Dense Urban Trunk,False,12719.4,106,6,265000000.0,3000000.0,268000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1738,LAGRO-ANONAS,Dense Urban Trunk,False,17792.879999999997,149,8,372500000.0,4000000.0,376500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2086,BACLARAN - DAPITAN via TAFT,Dense Urban Trunk,False,13375.26,112,6,280000000.0,3000000.0,283000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1777,CUBAO-ARAYAT-FAIRVIEW,Dense Urban Trunk,False,16201.68,136,7,340000000.0,3500000.0,343500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2258,PROJ 2&3 TM KALAW via E RODRIGUEZ,Dense Urban Trunk,False,13684.32,115,6,287500000.0,3000000.0,290500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ1341,Fairview (Dahlia) - Cubao (Arayat),Dense Urban Trunk,False,16176.18,135,7,337500000.0,3500000.0,341000000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2097,ARROCEROS - PROJ 8 via ESPANA,Dense Urban Trunk,False,13019.28,109,6,272500000.0,3000000.0,275500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
LTFRB_PUJ2453,Alabang Pasay Rtda,Dense Urban Trunk,False,16042.56,134,7,335000000.0,3500000.0,338500000.0,PROXY,PROXY,PROXY,MISSING,doe_energy_investment_kit_2024|pna_ejeepney_trial_2023,feasibility-v1.0
