route_id,historic_daily_vehicle_km_proxy,ml_service_intensity_prediction,ml_model_version,ml_model_meaningful_vs_baseline,daily_vkt,service_intensity_source,service_intensity_claim_status,ml_service_intensity_used,electrified_vkt_low,diesel_liters_avoided_low,electricity_kwh_day_low,baseline_co2e_kg_day_low,grid_co2e_kg_day_low,net_co2e_avoided_kg_day_low,net_co2e_avoided_t_year_low,electrified_vkt_base,diesel_liters_avoided_base,electricity_kwh_day_base,baseline_co2e_kg_day_base,grid_co2e_kg_day_base,net_co2e_avoided_kg_day_base,net_co2e_avoided_t_year_base,electrified_vkt_high,diesel_liters_avoided_high,electricity_kwh_day_high,baseline_co2e_kg_day_high,grid_co2e_kg_day_high,net_co2e_avoided_kg_day_high,net_co2e_avoided_t_year_high,climate_impact_score,climate_assumption_set,impact_is_scenario_not_measurement,climate_claim_status,climate_source_ids,grid_kgco2e_per_kwh_current,grid_kgco2e_per_kwh_low,grid_kgco2e_per_kwh_base,grid_kgco2e_per_kwh_high,operating_days_per_year,electrification_share_low,electrification_share_base,electrification_share_high
LTFRB_PUJ2021,12198.18,12331.981,service-v1-266e0b1d,True,12198.18,historic_gtfs_service_activity_proxy,DERIVED,False,3659.454,609.909,4269.363,1634.556,3065.83,-1431.273,-429.382,6099.09,1219.818,5082.575,3269.112,2795.416,473.696,142.109,8538.726,2134.682,5218.11,5720.946,1826.339,3894.608,1168.382,37.15,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2022,8871.960000000001,8927.838,service-v1-266e0b1d,True,8871.960000000001,historic_gtfs_service_activity_proxy,DERIVED,False,2661.588,443.598,3105.186,1188.843,2229.834,-1040.991,-312.297,4435.98,887.196,3696.65,2377.685,2033.158,344.528,103.358,6210.372,1552.593,3795.227,4160.949,1328.33,2832.62,849.786,26.67,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2023,10263.24,10050.755,service-v1-266e0b1d,True,10263.24,historic_gtfs_service_activity_proxy,DERIVED,False,3078.972,513.162,3592.134,1375.274,2579.511,-1204.237,-361.271,5131.62,1026.324,4276.35,2750.548,2351.993,398.556,119.567,7184.268,1796.067,4390.386,4813.46,1536.635,3276.824,983.047,31.05,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2024,8927.04,9057.164,service-v1-266e0b1d,True,8927.04,historic_gtfs_service_activity_proxy,DERIVED,False,2678.112,446.352,3124.464,1196.223,2243.678,-1047.454,-314.236,4463.52,892.704,3719.6,2392.447,2045.78,346.667,104.0,6248.928,1562.232,3818.789,4186.782,1336.576,2850.205,855.062,26.85,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2025,3136.5,3261.445,service-v1-266e0b1d,True,3136.5,historic_gtfs_service_activity_proxy,DERIVED,False,940.95,156.825,1097.775,420.291,788.312,-368.021,-110.406,1568.25,313.65,1306.875,840.582,718.781,121.801,36.54,2195.55,548.887,1341.725,1471.018,469.604,1001.415,300.424,8.62,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2026,3136.5,3261.445,service-v1-266e0b1d,True,3136.5,historic_gtfs_service_activity_proxy,DERIVED,False,940.95,156.825,1097.775,420.291,788.312,-368.021,-110.406,1568.25,313.65,1306.875,840.582,718.781,121.801,36.54,2195.55,548.887,1341.725,1471.018,469.604,1001.415,300.424,8.62,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2027,7434.78,7413.081,service-v1-266e0b1d,True,7434.78,historic_gtfs_service_activity_proxy,DERIVED,False,2230.434,371.739,2602.173,996.261,1868.62,-872.36,-261.708,3717.39,743.478,3097.825,1992.521,1703.804,288.717,86.615,5204.346,1301.086,3180.434,3486.912,1113.152,2373.76,712.128,22.15,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2028,5603.88,5792.631,service-v1-266e0b1d,True,5603.88,historic_gtfs_service_activity_proxy,DERIVED,False,1681.164,280.194,1961.358,750.92,1408.451,-657.531,-197.259,2801.94,560.388,2334.95,1501.84,1284.222,217.617,65.285,3922.716,980.679,2397.215,2628.22,839.025,1789.194,536.758,16.38,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2029,4662.42,4647.48,service-v1-266e0b1d,True,4662.42,historic_gtfs_service_activity_proxy,DERIVED,False,1398.726,233.121,1631.847,624.764,1171.829,-547.065,-164.12,2331.21,466.242,1942.675,1249.529,1068.471,181.057,54.317,3263.694,815.924,1994.48,2186.675,698.068,1488.607,446.582,13.42,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2030,4662.42,4647.48,service-v1-266e0b1d,True,4662.42,historic_gtfs_service_activity_proxy,DERIVED,False,1398.726,233.121,1631.847,624.764,1171.829,-547.065,-164.12,2331.21,466.242,1942.675,1249.529,1068.471,181.057,54.317,3263.694,815.924,1994.48,2186.675,698.068,1488.607,446.582,13.42,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2031,7205.28,7320.547,service-v1-266e0b1d,True,7205.28,historic_gtfs_service_activity_proxy,DERIVED,False,2161.584,360.264,2521.848,965.508,1810.939,-845.432,-253.629,3602.64,720.528,3002.2,1931.015,1651.21,279.805,83.942,5043.696,1260.924,3082.259,3379.276,1078.791,2300.486,690.146,21.43,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2032,5265.24,5434.145,service-v1-266e0b1d,True,5265.24,historic_gtfs_service_activity_proxy,DERIVED,False,1579.572,263.262,1842.834,705.542,1323.339,-617.797,-185.339,2632.62,526.524,2193.85,1411.084,1206.618,204.467,61.34,3685.668,921.417,2252.353,2469.398,788.323,1681.074,504.322,15.32,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2033,6959.46,6933.945,service-v1-266e0b1d,True,6959.46,historic_gtfs_service_activity_proxy,DERIVED,False,2087.838,347.973,2435.811,932.568,1749.156,-816.588,-244.976,3479.73,695.946,2899.775,1865.135,1594.876,270.259,81.078,4871.622,1217.905,2977.102,3263.987,1041.986,2222.001,666.6,20.65,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2034,7033.92,7021.369,service-v1-266e0b1d,True,7033.92,historic_gtfs_service_activity_proxy,DERIVED,False,2110.176,351.696,2461.872,942.545,1767.87,-825.325,-247.598,3516.96,703.392,2930.8,1885.091,1611.94,273.151,81.945,4923.744,1230.936,3008.955,3298.908,1053.134,2245.774,673.732,20.89,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2035,3728.1,3627.692,service-v1-266e0b1d,True,3728.1,historic_gtfs_service_activity_proxy,DERIVED,False,1118.43,186.405,1304.835,499.565,937.002,-437.437,-131.231,1864.05,372.81,1553.375,999.131,854.356,144.775,43.432,2609.67,652.417,1594.798,1748.479,558.179,1190.299,357.09,10.48,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2036,5122.4400000000005,5049.466,service-v1-266e0b1d,True,5122.4400000000005,historic_gtfs_service_activity_proxy,DERIVED,False,1536.732,256.122,1792.854,686.407,1287.448,-601.041,-180.312,2561.22,512.244,2134.35,1372.814,1173.893,198.921,59.676,3585.708,896.427,2191.266,2402.424,766.943,1635.481,490.644,14.87,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2037,6569.82,6717.242,service-v1-266e0b1d,True,6569.82,historic_gtfs_service_activity_proxy,DERIVED,False,1970.946,328.491,2299.437,880.356,1651.226,-770.87,-231.261,3284.91,656.982,2737.425,1760.712,1505.584,255.128,76.538,4598.874,1149.718,2810.423,3081.246,983.648,2097.598,629.279,19.43,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2038,6965.58,7029.385,service-v1-266e0b1d,True,6965.58,historic_gtfs_service_activity_proxy,DERIVED,False,2089.674,348.279,2437.953,933.388,1750.694,-817.306,-245.192,3482.79,696.558,2902.325,1866.775,1596.279,270.497,81.149,4875.906,1218.976,2979.72,3266.857,1042.902,2223.955,667.186,20.67,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2039,3271.14,3313.543,service-v1-266e0b1d,True,3271.14,historic_gtfs_service_activity_proxy,DERIVED,False,981.342,163.557,1144.899,438.333,822.152,-383.819,-115.146,1635.57,327.114,1362.975,876.666,749.636,127.029,38.109,2289.798,572.45,1399.321,1534.165,489.762,1044.402,313.321,9.04,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2040,3880.08,4014.606,service-v1-266e0b1d,True,3880.08,historic_gtfs_service_activity_proxy,DERIVED,False,1164.024,194.004,1358.028,519.931,975.2,-455.269,-136.581,1940.04,388.008,1616.7,1039.861,889.185,150.676,45.203,2716.056,679.014,1659.812,1819.758,580.934,1238.823,371.647,10.96,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2041,7712.22,7889.948,service-v1-266e0b1d,True,7712.22,historic_gtfs_service_activity_proxy,DERIVED,False,2313.666,385.611,2699.277,1033.437,1938.351,-904.913,-271.474,3856.11,771.222,3213.425,2066.875,1767.384,299.491,89.847,5398.554,1349.638,3299.116,3617.031,1154.691,2462.34,738.702,23.02,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2042,8060.04,8114.814,service-v1-266e0b1d,True,8060.04,historic_gtfs_service_activity_proxy,DERIVED,False,2418.012,403.002,2821.014,1080.045,2025.77,-945.725,-283.717,4030.02,806.004,3358.35,2160.091,1847.093,312.998,93.899,5642.028,1410.507,3447.906,3780.159,1206.767,2573.392,772.017,24.12,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2043,4949.04,4684.455,service-v1-266e0b1d,True,4949.04,historic_gtfs_service_activity_proxy,DERIVED,False,1484.712,247.452,1732.164,663.171,1243.867,-580.696,-174.209,2474.52,494.904,2062.1,1326.343,1134.155,192.188,57.656,3464.328,866.082,2117.089,2321.1,740.981,1580.118,474.036,14.32,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2044,5326.4400000000005,5285.748,service-v1-266e0b1d,True,5326.4400000000005,historic_gtfs_service_activity_proxy,DERIVED,False,1597.932,266.322,1864.254,713.743,1338.721,-624.978,-187.493,2663.22,532.644,2219.35,1427.486,1220.643,206.843,62.053,3728.508,932.127,2278.533,2498.1,797.486,1700.614,510.184,15.51,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2045,10090.86,9960.858,service-v1-266e0b1d,True,10090.86,historic_gtfs_service_activity_proxy,DERIVED,False,3027.258,504.543,3531.801,1352.175,2536.186,-1184.011,-355.203,5045.43,1009.086,4204.525,2704.35,2312.489,391.862,117.559,7063.602,1765.9,4316.646,4732.613,1510.826,3221.787,966.536,30.51,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2046,10307.1,10234.313,service-v1-266e0b1d,True,10307.1,historic_gtfs_service_activity_proxy,DERIVED,False,3092.13,515.355,3607.485,1381.151,2590.535,-1209.384,-362.815,5153.55,1030.71,4294.625,2762.303,2362.044,400.259,120.078,7214.97,1803.742,4409.148,4834.03,1543.202,3290.828,987.248,31.19,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2047,10496.82,10425.587,service-v1-266e0b1d,True,10496.82,historic_gtfs_service_activity_proxy,DERIVED,False,3149.046,524.841,3673.887,1406.574,2638.218,-1231.644,-369.493,5248.41,1049.682,4373.675,2813.148,2405.521,407.627,122.288,7347.774,1836.943,4490.306,4923.009,1571.607,3351.401,1005.42,31.79,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2048,10599.84,10543.972,service-v1-266e0b1d,True,10599.84,historic_gtfs_service_activity_proxy,DERIVED,False,3179.952,529.992,3709.944,1420.379,2664.111,-1243.732,-373.12,5299.92,1059.984,4416.6,2840.757,2429.13,411.627,123.488,7419.888,1854.972,4534.376,4971.325,1587.032,3384.293,1015.288,32.11,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2049,10273.44,10179.37,service-v1-266e0b1d,True,10273.44,historic_gtfs_service_activity_proxy,DERIVED,False,3082.032,513.672,3595.704,1376.641,2582.075,-1205.434,-361.63,5136.72,1027.344,4280.6,2753.282,2354.33,398.952,119.686,7191.408,1797.852,4394.749,4818.243,1538.162,3280.081,984.024,31.09,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2050,10685.52,10836.302,service-v1-266e0b1d,True,10685.52,historic_gtfs_service_activity_proxy,DERIVED,False,3205.656,534.276,3739.932,1431.86,2685.645,-1253.785,-376.136,5342.76,1068.552,4452.3,2863.719,2448.765,414.954,124.486,7479.864,1869.966,4571.028,5011.509,1599.86,3411.649,1023.495,32.38,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2051,2283.78,2204.059,service-v1-266e0b1d,True,2283.78,historic_gtfs_service_activity_proxy,DERIVED,False,685.134,114.189,799.323,306.027,573.994,-267.967,-80.39,1141.89,228.378,951.575,612.053,523.366,88.687,26.606,1598.646,399.662,976.95,1071.093,341.933,729.16,218.748,5.93,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2052,2283.78,2204.059,service-v1-266e0b1d,True,2283.78,historic_gtfs_service_activity_proxy,DERIVED,False,685.134,114.189,799.323,306.027,573.994,-267.967,-80.39,1141.89,228.378,951.575,612.053,523.366,88.687,26.606,1598.646,399.662,976.95,1071.093,341.933,729.16,218.748,5.93,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2053,9825.66,9738.964,service-v1-266e0b1d,True,9825.66,historic_gtfs_service_activity_proxy,DERIVED,False,2947.698,491.283,3438.981,1316.638,2469.532,-1152.894,-345.868,4912.83,982.566,4094.025,2633.277,2251.714,381.563,114.469,6877.962,1719.49,4203.199,4608.235,1471.12,3137.115,941.134,29.68,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2054,13510.92,13566.515,service-v1-266e0b1d,True,13510.92,historic_gtfs_service_activity_proxy,DERIVED,False,4053.276,675.546,4728.822,1810.463,3395.767,-1585.304,-475.591,6755.46,1351.092,5629.55,3620.927,3096.253,524.674,157.402,9457.644,2364.411,5779.671,6336.621,2022.885,4313.737,1294.121,41.28,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2055,9119.820000000002,9049.09,service-v1-266e0b1d,True,9119.820000000002,historic_gtfs_service_activity_proxy,DERIVED,False,2735.946,455.991,3191.937,1222.056,2292.13,-1070.074,-321.022,4559.91,911.982,3799.925,2444.112,2089.959,354.153,106.246,6383.874,1595.969,3901.256,4277.196,1365.44,2911.756,873.527,27.45,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2056,9528.84,9497.538,service-v1-266e0b1d,True,9528.84,historic_gtfs_service_activity_proxy,DERIVED,False,2858.652,476.442,3335.094,1276.865,2394.931,-1118.066,-335.42,4764.42,952.884,3970.35,2553.729,2183.692,370.037,111.011,6670.188,1667.547,4076.226,4469.026,1426.679,3042.347,912.704,28.74,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2057,1845.18,1841.719,service-v1-266e0b1d,True,1845.18,historic_gtfs_service_activity_proxy,DERIVED,False,553.554,92.259,645.813,247.254,463.758,-216.504,-64.951,922.59,184.518,768.825,494.508,422.854,71.654,21.496,1291.626,322.906,789.327,865.389,276.264,589.125,176.737,4.55,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2058,1759.5,1887.279,service-v1-266e0b1d,True,1759.5,historic_gtfs_service_activity_proxy,DERIVED,False,527.85,87.975,615.825,235.773,442.224,-206.451,-61.935,879.75,175.95,733.125,471.546,403.219,68.327,20.498,1231.65,307.912,752.675,825.205,263.436,561.769,168.531,4.28,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2059,3851.52,3898.311,service-v1-266e0b1d,True,3851.52,historic_gtfs_service_activity_proxy,DERIVED,False,1155.456,192.576,1348.032,516.104,968.022,-451.918,-135.575,1925.76,385.152,1604.8,1032.207,882.64,149.567,44.87,2696.064,674.016,1647.595,1806.363,576.658,1229.705,368.911,10.87,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2060,4728.72,4785.455,service-v1-266e0b1d,True,4728.72,historic_gtfs_service_activity_proxy,DERIVED,False,1418.616,236.436,1655.052,633.648,1188.493,-554.844,-166.453,2364.36,472.872,1970.3,1267.297,1083.665,183.632,55.09,3310.104,827.526,2022.841,2217.77,707.994,1509.775,452.933,13.63,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2061,3136.5,3194.943,service-v1-266e0b1d,True,3136.5,historic_gtfs_service_activity_proxy,DERIVED,False,940.95,156.825,1097.775,420.291,788.312,-368.021,-110.406,1568.25,313.65,1306.875,840.582,718.781,121.801,36.54,2195.55,548.887,1341.725,1471.018,469.604,1001.415,300.424,8.62,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2062,3015.12,3044.414,service-v1-266e0b1d,True,3015.12,historic_gtfs_service_activity_proxy,DERIVED,False,904.536,150.756,1055.292,404.026,757.805,-353.779,-106.134,1507.56,301.512,1256.3,808.052,690.965,117.087,35.126,2110.584,527.646,1289.801,1414.091,451.43,962.661,288.798,8.23,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2064,3213.0,3263.545,service-v1-266e0b1d,True,3213.0,historic_gtfs_service_activity_proxy,DERIVED,False,963.9,160.65,1124.55,430.542,807.539,-376.997,-113.099,1606.5,321.3,1338.75,861.084,736.313,124.771,37.431,2249.1,562.275,1374.45,1506.897,481.058,1025.84,307.752,8.86,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2065,6934.9800000000005,6983.605,service-v1-266e0b1d,True,6934.9800000000005,historic_gtfs_service_activity_proxy,DERIVED,False,2080.494,346.749,2427.243,929.287,1743.003,-813.716,-244.115,3467.49,693.498,2889.575,1858.575,1589.266,269.308,80.793,4854.486,1213.622,2966.63,3252.506,1038.321,2214.185,664.256,20.57,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2066,6950.28,6957.584,service-v1-266e0b1d,True,6950.28,historic_gtfs_service_activity_proxy,DERIVED,False,2085.084,347.514,2432.598,931.338,1746.849,-815.511,-244.653,3475.14,695.028,2895.95,1862.675,1592.772,269.903,80.971,4865.196,1216.299,2973.175,3259.681,1040.611,2219.07,665.721,20.62,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2067,6955.38,6868.839,service-v1-266e0b1d,True,6955.38,historic_gtfs_service_activity_proxy,DERIVED,False,2086.614,347.769,2434.383,932.021,1748.13,-816.11,-244.833,3477.69,695.538,2898.075,1864.042,1593.941,270.101,81.03,4868.766,1217.192,2975.357,3262.073,1041.375,2220.698,666.209,20.64,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2068,7238.94,7145.49,service-v1-266e0b1d,True,7238.94,historic_gtfs_service_activity_proxy,DERIVED,False,2171.682,361.947,2533.629,970.018,1819.399,-849.381,-254.814,3619.47,723.894,3016.225,1940.036,1658.924,281.112,84.334,5067.258,1266.814,3096.658,3395.063,1083.83,2311.233,693.37,21.53,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2069,6681.0,6724.728,service-v1-266e0b1d,True,6681.0,historic_gtfs_service_activity_proxy,DERIVED,False,2004.3,334.05,2338.35,895.254,1679.169,-783.915,-235.175,3340.5,668.1,2783.75,1790.508,1531.063,259.446,77.834,4676.7,1169.175,2857.983,3133.389,1000.294,2133.095,639.928,19.78,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
LTFRB_PUJ2070,7044.12,7108.21,service-v1-266e0b1d,True,7044.12,historic_gtfs_service_activity_proxy,DERIVED,False,2113.236,352.206,2465.442,943.912,1770.434,-826.522,-247.957,3522.06,704.412,2935.05,1887.824,1614.278,273.547,82.064,4930.884,1232.721,3013.318,3303.692,1054.661,2249.031,674.709,20.92,climate-v1.0,True,SCENARIO,sakay_gtfs_master_historic|doe_luzon_generation_2024|route2zero_climate_scenario_v1,0.7181,0.7181,0.55,0.35,300,0.3,0.5,0.7
